gene_names,cms_score,
IFI27L2,7.58881,
PPP4R4,7.58881,
ACADL,7.58513,
LANCL1-AS1,7.58513,
MYL1,7.58513,
LINC01570,7.58455,
MIR8065,7.58455,
SLC38A4,7.58428,
GALNT18,7.58325,
ZNF274,7.58128,
BAIAP2,7.57913,
BAIAP2-DT,7.57913,
CHMP6,7.57913,
LOC400627,7.57913,
RPTOR,7.57913,
LINC02069,7.57442,
MAGEF1,7.57442,
VPS8,7.57442,
HS6ST1,7.57442,
HACD4,7.57199,
ANXA1,7.56976,
ARTN,7.56976,
ATP6V0B,7.56976,
B4GALT2,7.56976,
CCDC24,7.56976,
DPH2,7.56976,
IPO13,7.56976,
SLC6A9,7.56976,
ST3GAL3,7.56976,
EPHB2,7.56976,
LACTBL1,7.56976,
MIR4253,7.56976,
CARS2,7.56925,
COL4A2,7.56925,
COL4A2-AS1,7.56925,
COL4A2-AS2,7.56925,
NAXD,7.56925,
RAB20,7.56925,
DCLK2,7.56847,
RGS6,7.56847,
CNN3,7.56847,
LOC729970,7.56847,
SLC44A3,7.56847,
SLC44A3-AS1,7.56847,
SNORD161,7.56261,
LYPLAL1-AS1,7.56191,
ZC3H11B,7.56191,
LINC01683,7.55912,
BRF1,7.55912,
BTBD6,7.55912,
CSTF2T,7.55912,
KCNT2,7.55912,
GALNTL6-AS1,7.54904,
CCDC7,7.54904,
LOC101929431,7.54904,
VPS13B,7.54837,
CCDC162P,7.54837,
CEP57L1,7.54837,
ANKMY1,7.54837,
AQP12A,7.54837,
AQP12B,7.54837,
CAPN10,7.54837,
CAPN10-DT,7.54837,
DUSP28,7.54837,
GPR35,7.54837,
KIF1A,7.54837,
LOC285191,7.54837,
RNPEPL1,7.54837,
LOC100506474,7.54837,
CCDC26,7.54082,
GSDMC,7.54082,
ELFN1,7.5402,
ELFN1-AS1,7.5402,
MAD1L1,7.5402,
MIR4655,7.5402,
CAVIN2,7.5402,
LINC02311,7.5402,
ANKUB1,7.53629,
COMMD2,7.53629,
RNF13,7.53629,
WWTR1,7.53629,
CHRNA4,7.53263,
COL20A1,7.53263,
EEF1A2,7.53263,
KCNQ2,7.53263,
LOC100130587,7.53263,
C1QA,7.53263,
C1QB,7.53263,
C1QC,7.53263,
EPHA8,7.53263,
MIR6127,7.53263,
ZBTB40,7.53263,
NSMAF,7.53193,
SDCBP,7.53193,
LINC01465,7.53087,
MIRLET7I,7.53087,
MON2,7.53087,
PPM1H,7.53087,
TCERG1L,7.53021,
TCERG1L-AS1,7.53021,
MYRIP,7.52498,
COL12A1,7.52485,
COX7A2,7.52485,
FILIP1,7.52485,
LOC100506804,7.52485,
LOC101928540,7.52485,
TMEM30A,7.52485,
LOC100130357,7.52485,
TBC1D7-LOC100130357,7.52485,
HMGN3,7.52363,
HMGN3-AS1,7.52363,
PHIP,7.52363,
MAGI1-IT1,7.52057,
BLOC1S6,7.51921,
C15orf48,7.51921,
HMGN2P46,7.51921,
MIR147B,7.51921,
SLC30A4,7.51921,
SNORA41B,7.51921,
ISLR,7.51773,
ISLR2,7.51773,
LOC283731,7.51773,
STRA6,7.51773,
CAPN13,7.51666,
LINC02510,7.51566,
LINC01918,7.51566,
LOC102724691,7.51566,
MRPS9,7.51566,
UTAT33,7.51566,
OVAAL,7.51437,
XPR1,7.51437,
SPATA16,7.51197,
LOC100419170,7.51061,
RNF175,7.51061,
TLR2,7.51061,
TMEM131L,7.51061,
UNC79,7.51061,
MRPS30,7.50748,
MRPS30-DT,7.50748,
DUSP15,7.50483,
FOXS1,7.50483,
MYLK2,7.50483,
PDRG1,7.50483,
TPX2,7.50483,
TTLL9,7.50483,
XKR7,7.50483,
DPF3,7.50483,
MIR7843,7.50483,
NELFCD,7.50417,
ARRB2,7.50417,
C17orf107,7.50417,
CHRNE,7.50417,
CXCL16,7.50417,
GLTPD2,7.50417,
LOC101559451,7.50417,
MED11,7.50417,
MINK1,7.50417,
PLD2,7.50417,
PSMB6,7.50417,
TM4SF5,7.50417,
VMO1,7.50417,
ZMYND15,7.50417,
CD34,7.50369,
LOC148696,7.50369,
LINC02175,7.49926,
LOC554206,7.49926,
LRRC6,7.49707,
PHF20L1,7.49707,
TMEM71,7.49707,
FBXO38,7.48768,
HTR4,7.48768,
LOC102546294,7.48768,
SPINK9,7.48768,
SLC22A24,7.48685,
SLC22A8,7.48685,
PPARGC1A,7.48373,
CHCHD2,7.47621,
NUPR2,7.47621,
PHKG1,7.47621,
SUMF2,7.47621,
LOC649133,7.47416,
OAF,7.47416,
POU2F3,7.47416,
TMEM136,7.47416,
LINC02359,7.47197,
MMD2,7.47117,
PAPOLB,7.47117,
RADIL,7.47117,
RNF216P1,7.47117,
SNORD165,7.47117,
AGBL1-AS1,7.47117,
HNRNPH1,7.46969,
LOC101928445,7.46969,
RUFY1,7.46969,
GATM,7.46928,
SPATA5L1,7.46928,
CHD6,7.46688,
ALDH1A3,7.46688,
DAPK2,7.46026,
LOC101928988,7.46026,
MIR422A,7.46026,
PRDM15,7.45799,
AOX1,7.45604,
AOX3P-AOX2P,7.45604,
BZW1,7.45604,
LINC01792,7.45604,
LOC101927795,7.45604,
LOC339666,7.45446,
RFPL2,7.45446,
RFPL3,7.45446,
RFPL3S,7.45446,
RTCB,7.45446,
SLC5A4,7.45446,
SLC5A4-AS1,7.45446,
HAUS3,7.43234,
MIR4800,7.43234,
MXD4,7.43234,
POLN,7.43234,
SCNN1G,7.43215,
USP31,7.43215,
CYMP,7.43175,
CYMP-AS1,7.43175,
KCNA10,7.43175,
PROK1,7.43175,
LINC01605,7.43154,
CHP1,7.43154,
EXD1,7.43154,
NDUFAF1,7.43154,
NUSAP1,7.43154,
OIP5,7.43154,
OIP5-AS1,7.43154,
LOC100506422,7.43073,
ROBO1,7.42973,
CERS1,7.42973,
COMP,7.42973,
CRTC1,7.42973,
GDF1,7.42973,
UPF1,7.42973,
LINC02408,7.42775,
LINC02420,7.42775,
CD151,7.42775,
CEND1,7.42775,
CHID1,7.42775,
CRACR2B,7.42775,
GATD1,7.42775,
LOC171391,7.42775,
PANO1,7.42775,
PIDD1,7.42775,
PNPLA2,7.42775,
POLR2L,7.42775,
RPLP2,7.42775,
SLC25A22,7.42775,
SNORA52,7.42775,
TALDO1,7.42775,
TSPAN4,7.42775,
CA8,7.4272,
CDYL2,7.42475,
DYNLRB2,7.42475,
LINC01227,7.42475,
ABCD4,7.42426,
LIN52,7.42426,
VRTN,7.42426,
VSX2,7.42426,
MIR548AU,7.42028,
LINC00052,7.41845,
STX7,7.41752,
TAAR1,7.41752,
TAAR2,7.41752,
TAAR3P,7.41752,
TAAR5,7.41752,
TAAR6,7.41752,
TAAR8,7.41752,
TAAR9,7.41752,
CEP135,7.41752,
LINC01031,7.41752,
LOC105371703,7.41651,
GEMIN2,7.41587,
SEC23A,7.41587,
SEC23A-AS1,7.41587,
TRAPPC6B,7.41587,
CD96,7.41424,
ZBED2,7.41424,
CMSS1,7.40928,
FILIP1L,7.40928,
TBC1D23,7.40928,
TMEM30CP,7.40928,
FOXC1,7.40648,
FOXCUT,7.40648,
GMDS,7.40648,
AGMO,7.40512,
BRSK1,7.40512,
COX6B2,7.40512,
FAM71E2,7.40512,
IL11,7.40512,
ISOC2,7.40512,
KMT5C,7.40512,
MIR6805,7.40512,
NAT14,7.40512,
RPL28,7.40512,
SHISA7,7.40512,
SNORD157,7.40512,
SSC5D,7.40512,
TMEM150B,7.40512,
TMEM190,7.40512,
TMEM238,7.40512,
UBE2S,7.40512,
ZNF628,7.40512,
C17orf82,7.40182,
NACA2,7.40182,
TBX2,7.40182,
TBX2-AS1,7.40182,
TBX4,7.40182,
LINC00459,7.39877,
LINC01074,7.39877,
LINC01075,7.39877,
APOBEC4,7.39802,
ARPC5,7.39802,
CEP170P1,7.39582,
LOC729218,7.39582,
DCUN1D1,7.39429,
MSR1,7.38998,
LINC01248,7.38975,
SOX11,7.38975,
PER4,7.38855,
CCDC188,7.38855,
DGCR6L,7.38855,
LINC00896,7.38855,
LOC284865,7.38855,
MIR1286,7.38855,
RANBP1,7.38855,
RTN4R,7.38855,
SNORA77B,7.38855,
ZDHHC8,7.38855,
CASC16,7.38608,
TOX3,7.38608,
LINC02561,7.38608,
NET1,7.38608,
TUBAL3,7.38608,
UCN3,7.38608,
BHLHE22,7.38249,
CYP7B1,7.38249,
LOC401463,7.38249,
ZNF441,7.38249,
ZNF823,7.38249,
ZNF833P,7.38249,
ADAM29,7.38115,
CTR9,7.38115,
EIF4G2,7.38115,
LOC101928053,7.38115,
MRVI1,7.38115,
SNORD97,7.38115,
ZBED5,7.38115,
ZBED5-AS1,7.38115,
LINC01451,7.37783,
MIR5008,7.37749,
PRSS38,7.37749,
SNAP47,7.37749,
WNT9A,7.37749,
JMJD4,7.37749,
ZNF678,7.37749,
ZNF847P,7.37749,
LINC00943,7.37507,
LINC00944,7.37507,
LOC100996671,7.37507,
FOXP1,7.37244,
LINC00654,7.37244,
LINC00658,7.37244,
LINC01729,7.37244,
LOC643406,7.37244,
TEX51,7.37244,
LINC00706,7.37132,
LINC00707,7.37132,
LINP1,7.37132,
TASP1,7.36935,
KDM4A,7.36838,
KDM4A-AS1,7.36838,
LOC101929592,7.36838,
PTPRF,7.36838,
LINC01909,7.36745,
LINC01910,7.36745,
TPM1,7.36522,
TPM1-AS,7.36522,
LOC100507634,7.36522,
MIR4422,7.36522,
MIR4422HG,7.36522,
USP24,7.36522,
TRAM1L1,7.36515,
RAPGEF4,7.36491,
RIC3,7.36025,
TUB,7.36025,
RUNX1,7.3598,
RUNX1-IT1,7.3598,
MTHFD1L,7.3592,
FARSB,7.3592,
MOGAT1,7.3592,
CAMK2D,7.35391,
LINC01593,7.35259,
FN3K,7.35165,
FN3KRP,7.35165,
LOC101929552,7.35165,
COL9A1,7.35025,
EVADR,7.35025,
LOC105377849,7.35025,
ERC2,7.34822,
ERC2-IT1,7.34822,
CROT,7.3441,
DMTF1,7.3441,
TMEM243,7.3441,
TP53TG1,7.3441,
SYNE2,7.3441,
LINC00664,7.34316,
ZNF429,7.34316,
ZNF493,7.34316,
TMEM41B,7.34316,
ADRA1A,7.33943,
NFRKB,7.3369,
TMEM45B,7.3369,
EIF2AK4,7.33616,
SRP14,7.33616,
SRP14-AS1,7.33616,
ADAP1,7.33611,
C7orf50,7.33611,
COX19,7.33611,
CYP2W1,7.33611,
GET4,7.33611,
SUN1,7.33611,
CCDC92B,7.33611,
MIR1253,7.33611,
RAP1GAP2,7.33611,
CCDC86,7.33579,
LINC00301,7.33579,
MS4A10,7.33579,
MS4A15,7.33579,
MS4A18,7.33579,
MS4A8,7.33579,
PTGDR2,7.33579,
ZP1,7.33579,
KCNK13,7.33561,
NRDE2,7.33561,
PSMC1,7.33561,
LOC105369879,7.33489,
LOC100288728,7.33215,
LOC101927911,7.33215,
OR1D2,7.33215,
OR1D5,7.33215,
OR1E3,7.33215,
OR1G1,7.33215,
LMCD1-AS1,7.33138,
CALML3,7.32853,
CALML3-AS1,7.32853,
CALML5,7.32853,
LOC105376382,7.32853,
BCL2A1,7.32585,
FAH,7.32585,
ZFAND6,7.32585,
ALK,7.32297,
KANSL1,7.32119,
MAPT,7.32119,
MAPT-AS1,7.32119,
MAPT-IT1,7.32119,
STH,7.32119,
LOC101926915,7.32113,
RCAN2,7.32113,
B4GALT7,7.32113,
FAM153A,7.32113,
FAM193B,7.32113,
LOC202181,7.32113,
TMED9,7.32113,
GSPT1,7.32113,
NPIPB2,7.32113,
TNFRSF17,7.32113,
MIR4478,7.32003,
MORN5,7.32003,
NDUFA8,7.32003,
DPY19L2P3,7.31563,
WIPF3,7.31563,
C1S,7.31392,
EMG1,7.31392,
LPCAT3,7.31392,
MIR141,7.31392,
MIR200C,7.31392,
MIR200CHG,7.31392,
PHB2,7.31392,
PTPN6,7.31392,
SCARNA12,7.31392,
FAM221B,7.31044,
HRCT1,7.31044,
LINC00950,7.31044,
OR13J1,7.31044,
OR2S2,7.31044,
SPAAR,7.31044,
TMEM8B,7.31044,
LOC100506682,7.31044,
ZNF800,7.31044,
TEMN3-AS1,7.30859,
DNAJC10,7.30415,
FRZB,7.30415,
CASC18,7.3005,
LINC01213,7.2927,
LINC01214,7.2927,
LOC105374313,7.2927,
MIR548T,7.2907,
HSF2,7.28428,
SERINC1,7.28428,
F11-AS1,7.28428,
MTNR1A,7.28428,
ANAPC7,7.28252,
ARPC3,7.28252,
ATP2A2,7.28252,
FAM216A,7.28252,
GPN3,7.28252,
AQP11,7.28213,
CLNS1A,7.28213,
LOC646029,7.28213,
PAK1,7.28213,
C9orf62,7.27898,
PPP1R26,7.27898,
PPP1R26-AS1,7.27898,
C2CD4D,7.27898,
C2CD4D-AS1,7.27898,
LINGO4,7.27898,
MRPL9,7.27898,
OAZ3,7.27898,
RORC,7.27898,
TDRKH,7.27898,
TDRKH-AS1,7.27898,
THEM4,7.27898,
THEM5,7.27898,
LINC00494,7.27863,
MIR6762,7.27764,
PLBD2,7.27764,
SLC8B1,7.27764,
TPCN1,7.27764,
CCT6A,7.27679,
NIPSNAP2,7.27679,
PSPH,7.27679,
SNORA15,7.27679,
SNORA22B,7.27679,
BAK1,7.27679,
GGNBP1,7.27679,
IP6K3,7.27679,
ITPR3,7.27679,
LINC00336,7.27679,
LOC101929188,7.27679,
MIR3934,7.27679,
UQCC2,7.27679,
NPAP1,7.27679,
PWRN1,7.27679,
DYRK3,7.27679,
EIF2D,7.27679,
IKBKE,7.27679,
MIR6769B,7.27679,
RASSF5,7.27679,
SRGAP2,7.27679,
AREL1,7.27592,
ISCA2,7.27592,
LTBP2,7.27592,
MIR4709,7.27592,
NPC2,7.27592,
FAM110B,7.27497,
LOC101929528,7.27497,
GOLGA8B,7.27497,
LINC02252,7.27497,
MIR1233-1,7.27497,
MIR1233-2,7.27497,
GALNT8,7.2747,
KCNA1,7.2747,
KCNA6,7.2747,
ITGB1,7.27417,
ADAMTSL1,7.27209,
SAXO1,7.27209,
MAML2,7.27209,
MIR1260B,7.27209,
CAMK4,7.27087,
STARD4,7.27087,
LINC01819,7.27087,
LINC02580,7.27087,
LINC00976,7.26943,
LINC00882,7.26943,
KCNE2,7.26943,
LINC02444,7.26943,
CCL18,7.26234,
CCL3,7.26234,
CCL3L1,7.26234,
CCL3L3,7.26234,
CCL4,7.26234,
CCL4L1,7.26234,
CCL4L2,7.26234,
UNC13C,7.26234,
LOC105375773,7.26067,
FABP1,7.26067,
THNSL2,7.26067,
GSG1L,7.25747,
KIAA0556,7.25747,
LOC100128079,7.25747,
CYB5R4,7.25734,
RIPPLY2,7.25734,
RASGRF2-AS1,7.25734,
LOC728613,7.25422,
MIR4277,7.25422,
SDHAP3,7.25422,
ASF1A,7.24852,
MCM9,7.24852,
SELENOKP3,7.24852,
ADGRG7,7.24773,
ARHGAP18,7.24694,
LAMA2,7.24694,
LINC01013,7.24665,
MIR548AJ1,7.24665,
MOXD1,7.24665,
LINC00575,7.24665,
MIR575,7.24665,
SCD5,7.24665,
TMEM150C,7.24665,
GVQW3,7.23998,
THAP12,7.23998,
ACTR3BP2,7.23984,
LOC389705,7.23929,
LINC01640,7.23929,
SYN3,7.23929,
PLD5,7.23929,
LINC01814,7.23922,
LINC01522,7.23914,
LINC01523,7.23914,
DNAH11,7.23834,
MIR1183,7.23834,
SP4,7.23834,
FAT4,7.23791,
MIR2054,7.23791,
SDK1,7.23758,
ACSM4,7.23713,
CD163L1,7.23713,
SEMA5A,7.23316,
ARL8A,7.23316,
GPR37L1,7.23316,
LGR6,7.23316,
PTPN7,7.23316,
PTPRVP,7.23316,
FLT1,7.22994,
PAN3,7.22994,
AFDN,7.22705,
FRMD1,7.22705,
HGC6.3,7.22705,
KIF25,7.22705,
KIF25-AS1,7.22705,
CALM2,7.22549,
EPCAM-DT,7.22549,
STPG4,7.22549,
TTC7A,7.22549,
ALG1L9P,7.21816,
FAM86C1,7.21816,
ZNF705E,7.21816,
SMYD3,7.21263,
GFM1,7.21249,
LXN,7.21249,
MFSD1,7.21249,
RARRES1,7.21249,
ADGB,7.2123,
LOC101928661,7.2123,
RAB32,7.2123,
NMBR,7.212,
CELF2,7.21172,
CELF2-AS1,7.21172,
ARHGEF3,7.21004,
IL17RD,7.21004,
SPATA12,7.21004,
CDC27,7.20958,
MYL4,7.20958,
SHANK2,7.20882,
C12orf42,7.20507,
UBE2E1-AS1,7.20012,
LINC01630,7.19781,
DPY19L1P1,7.19368,
DPY19L1P2,7.19368,
LINC00997,7.19368,
MIR550A2,7.19368,
MIR550B2,7.19368,
ZNRF2P1,7.19368,
LINC01739,7.19368,
ADAM32,7.19304,
ADAM5,7.19304,
CXCL2,7.19246,
CXCL3,7.19246,
PPBPP2,7.19246,
LINC02493,7.19246,
CD200R1L,7.19108,
CD200R1L-AS1,7.19108,
LINC02042,7.19108,
LOC284395,7.18935,
POP4,7.18935,
VSTM2B,7.18935,
CWF19L2,7.18935,
BLACE,7.18869,
INSIG1,7.18869,
LOC100286906,7.18869,
ALOX12,7.18851,
ALOX12-AS1,7.18851,
ASGR2,7.18851,
BCL6B,7.18851,
C17orf49,7.18851,
CLEC10A,7.18851,
MIR195,7.18851,
MIR497,7.18851,
MIR497HG,7.18851,
RNASEK,7.18851,
RNASEK-C17orf49,7.18851,
SLC16A11,7.18851,
SLC16A13,7.18851,
NRG3-AS1,7.18536,
MIR5682,7.18405,
STXBP5L,7.18405,
ARHGEF7,7.1836,
ARHGEF7-AS1,7.1836,
ARHGEF7-AS2,7.1836,
LINC00368,7.1836,
LOC101060553,7.1836,
LINC01411,7.18347,
PRB1,7.17865,
PRB2,7.17865,
PRB4,7.17865,
CTIF,7.17777,
MIR4743,7.17777,
CCDC78,7.17777,
CHTF18,7.17777,
CIAO3,7.17777,
FAM173A,7.17777,
GNG13,7.17777,
HAGHL,7.17777,
LMF1,7.17777,
METRN,7.17777,
MIR662,7.17777,
MSLN,7.17777,
PRR25,7.17777,
RPUSD1,7.17777,
C10orf142,7.17611,
CXCL12,7.17611,
LEPR,7.17308,
LEPROT,7.17308,
CLYBL,7.17122,
CLYBL-AS1,7.17122,
CLYBL-AS2,7.17122,
LINC01039,7.17122,
LOC101927437,7.17122,
MIR4306,7.17122,
LINC01350,7.17122,
VEGFC,7.16969,
CDK5R1,7.16962,
MYO1D,7.16962,
PSMD11,7.16962,
KIT,7.16555,
LINC02260,7.16555,
CCND2,7.16172,
CCND2-AS1,7.16172,
FGF23,7.16172,
FGF6,7.16172,
TIGAR,7.16172,
MEF2C,7.16138,
CDC42EP4,7.16138,
DBX1,7.16102,
LOC105376480,7.16102,
SVIL2P,7.16102,
ZNF438,7.16102,
AGR2,7.15628,
BZW2,7.15628,
TSPAN13,7.15628,
L3MBTL4,7.15628,
LINC01387,7.15628,
DHCR24,7.15604,
ALS2CL,7.15581,
FAM240A,7.15581,
LRRC2,7.15581,
LRRC2-AS1,7.15581,
RTP3,7.15581,
TDGF1,7.15581,
ACER1,7.15368,
ACSBG2,7.15368,
ALKBH7,7.15368,
CLPP,7.15368,
GTF2F1,7.15368,
MLLT1,7.15368,
PSPN,7.15368,
KCNH5,7.14597,
LOC100507291,7.14443,
NMNAT3,7.14443,
RBP1,7.14443,
HS3ST2,7.14342,
HVCN1,7.13985,
PPP1CC,7.13985,
TCTN1,7.13985,
LOC102724152,7.13809,
SNORD13G,7.13809,
LMNTD1,7.13612,
CAPZB,7.13119,
MYOM2,7.12948,
DNAI1,7.12675,
ENHO,7.12675,
FAM53A,7.12675,
SLBP,7.12675,
TACC3,7.12675,
TMEM129,7.12675,
CCN3,7.12643,
MAL2,7.12643,
MAL2-AS1,7.12643,
MIR548AZ,7.12643,
LINC00613,7.12584,
CDK3,7.12584,
EVPL,7.12584,
EXOC7,7.12584,
FOXJ1,7.12584,
GALR2,7.12584,
MIR4538,7.12584,
MIR6868,7.12584,
RNF157,7.12584,
RNF157-AS1,7.12584,
SRP68,7.12584,
TEN1,7.12584,
TEN1-CDK3,7.12584,
ZACN,7.12584,
LINC02258,7.12584,
MKRN9P,7.12584,
CD4,7.12584,
CDCA3,7.12584,
COPS7A,7.12584,
DSTNP2,7.12584,
GNB3,7.12584,
GPR162,7.12584,
LAG3,7.12584,
LOC105369632,7.12584,
MLF2,7.12584,
P3H3,7.12584,
PIANP,7.12584,
PTMS,7.12584,
RPL13P5,7.12584,
SPSB2,7.12584,
TPI1,7.12584,
USP5,7.12584,
ENDOV,7.12046,
LOC100294362,7.12046,
MIR4730,7.12046,
NPTX1,7.12046,
RNF213,7.12046,
GAREM1,7.11969,
MEP1B,7.11969,
RNF138,7.11969,
CHMP2B,7.11473,
LINC00506,7.11473,
MIR4795,7.11473,
LINC00469,7.11404,
LINC02092,7.11404,
LOC100134391,7.11404,
GPR87,7.11379,
IGSF10,7.11379,
MED12L,7.11379,
P2RY12,7.11379,
P2RY13,7.11379,
LOC101928812,7.11379,
LOC399886,7.11379,
SYT13,7.11379,
SULF2,7.11182,
SLC35B4,7.10776,
GOLM1,7.10716,
LOC101927623,7.10716,
NAA35,7.10716,
ACPP,7.10716,
DNAJC13,7.10716,
ZNF121,7.10716,
ZNF426,7.10716,
ZNF426-DT,7.10716,
ZNF560,7.10716,
ZNF561,7.10716,
ZNF561-AS1,7.10716,
ZNF562,7.10716,
MIR3920,7.10716,
TRPC6,7.10716,
C1orf105,7.10716,
DNM3,7.10716,
PIGC,7.10716,
HERC5,7.1056,
HERC6,7.1056,
PPM1K-DT,7.1056,
FUT8-AS1,7.1056,
LINC02324,7.1056,
MIR4708,7.1056,
LINC01608,7.10547,
ACTR8,7.10547,
CACNA1D,7.10547,
CHDH,7.10547,
IL17RB,7.10547,
SELENOK,7.10547,
CEBPZ,7.10547,
CEBPZOS,7.10547,
EIF2AK2,7.10547,
GPATCH11,7.10547,
HEATR5B,7.10547,
NDUFAF7,7.10547,
PRKD3,7.10547,
SULT6B1,7.10547,
ZNF177,7.10547,
ZNF266,7.10547,
ZNF559,7.10547,
ZNF559-ZNF177,7.10547,
ZNF699,7.10547,
CDKL1,7.10547,
DMAC2L,7.10547,
L2HGDH,7.10547,
MAP4K5,7.10547,
MIR4504,7.10547,
CDK8,7.10547,
WASF3,7.10547,
NNMT,7.10547,
ZBTB16,7.10547,
C5orf67,7.10544,
PER3,7.10383,
UTS2,7.10383,
VAMP3,7.10383,
ITGA8,7.09985,
RNF212B,7.09443,
ZFP42,7.08876,
LOC100129027,7.08571,
SCAPER,7.08571,
KSR2,7.08571,
RFC5,7.08571,
VSIG10,7.08571,
WSB2,7.08571,
CCDC192,7.08052,
CTXN3,7.08052,
ACYP2,7.08052,
PSME4,7.08052,
CYP27A1,7.08052,
LINC01494,7.08052,
MIR9500,7.08052,
PRKAG3,7.08052,
WNT10A,7.08052,
WNT6,7.08052,
MIR4438,7.08052,
ARL5B,7.08052,
LINC02098,7.07951,
GSR,7.07287,
PPP2CB,7.07287,
TEX15,7.07287,
UBXN8,7.07287,
SLC25A37,7.07235,
CFDP1,7.07235,
CHST6,7.07235,
TMEM170A,7.07235,
LINC00924,7.07235,
OR11L1,7.06397,
OR14A16,7.06397,
OR14A2,7.06397,
OR14K1,7.06397,
OR1C1,7.06397,
OR2W3,7.06397,
TRIM58,7.06397,
LRRTM4,7.06335,
OPTC,7.05416,
PRELP,7.05416,
LINC02068,7.05052,
NCEH1,7.05052,
TNFSF10,7.05052,
DNAJB9,7.04976,
BCL6,7.04257,
LOC100131635,7.04257,
RTP2,7.04257,
SST,7.04257,
ZNHIT6,7.03613,
DPP10,7.03129,
CDH8,7.02943,
ISM1,7.02916,
AURKC,7.02646,
TRAPPC2B,7.02646,
ZNF264,7.02646,
ZNF304,7.02646,
ZNF460,7.02646,
ZNF460-AS1,7.02646,
ZNF543,7.02646,
ZNF547,7.02646,
ZNF805,7.02646,
HELB,7.02325,
CLEC17A,7.02098,
NDUFB7,7.02098,
LOC441052,7.01821,
LINC01611,7.01286,
ALDH1L1,7.01283,
ALDH1L1-AS1,7.01283,
ALDH1L1-AS2,7.01283,
SLC41A3,7.01283,
PADI4,7.01283,
PADI6,7.01283,
RCC2,7.01283,
SALRNA1,7.01192,
SIX1,7.01192,
SIX6,7.01192,
CCDC63,7.01192,
LINC01405,7.01192,
LOC105369980,7.01192,
MYL2,7.01192,
TLX1,7.01192,
TLX1NB,7.01192,
ARSI,7.00976,
CAMK2A,7.00976,
CDX1,7.00976,
CSF1R,7.00976,
PDGFRB,7.00976,
SLC6A7,7.00976,
CLLU1,7.00976,
CLLU1OS,7.00976,
C7orf71,7.00854,
KIAA0087,7.00854,
SKAP2,7.00854,
CLHC1,7.00822,
ARHGAP12,7.00822,
ANKRD13C,7.00822,
CTH,7.00822,
HHLA3,7.00822,
SRSF11,7.00822,
GDNF,7.00425,
GDNF-AS1,7.00425,
LINC02110,7.00425,
LINC00597,7.00425,
PEAK1,7.00425,
RBPMS,7.00415,
RBPMS-AS1,7.00415,
RNF168,7.0035,
SMCO1,7.0035,
UBXN7,7.0035,
UBXN7-AS1,7.0035,
WDR53,7.0035,
TM4SF19,7.0035,
TM4SF19-AS1,7.0035,
TM4SF19-TCTEX1D2,7.0035,
NME7,7.0035,
DYNLT1,7.00323,
MIR7161,7.00323,
SYTL3,7.00323,
TMEM181,7.00323,
TULP4,7.00323,
MEI4,6.99908,
CDCP1,6.99908,
CLEC3B,6.99908,
TMEM158,6.99908,
CPNE4,6.99908,
HKR1,6.99908,
LINC01535,6.99908,
LOC284412,6.99908,
ZNF383,6.99908,
ZNF585A,6.99908,
ZNF585B,6.99908,
HES5,6.99908,
LOC100129534,6.99908,
MORN1,6.99908,
PANK4,6.99908,
PEX10,6.99908,
PLCH2,6.99908,
RER1,6.99908,
KIAA1614,6.99908,
KIAA1614-AS1,6.99908,
MR1,6.99908,
STX6,6.99908,
MIR548AD,6.99565,
ATP6V0A4,6.98718,
SVOPL,6.98718,
TMEM213,6.98718,
CDKN2B-AS1,6.98681,
LOC100287944,6.98681,
POLR3B,6.98681,
RFX4,6.98681,
PAG1,6.97775,
ZNF704,6.97775,
HYAL4,6.97775,
HYAL6P,6.97775,
LMOD2,6.97775,
RNU6-2,6.97775,
WASL,6.97775,
LINC00343,6.97775,
SLCO1B3,6.97775,
LOC101928307,6.97727,
BTBD18,6.97727,
MED19,6.97727,
SELENOH,6.97727,
TMX2,6.97727,
ZDHHC5,6.97727,
C2orf48,6.97096,
HPCAL1,6.97096,
MIR4261,6.97096,
ENTHD1,6.97025,
FAM83F,6.97025,
GRAP2,6.97025,
MIR4317,6.96938,
EED,6.96938,
HIKESHI,6.96938,
MIR6755,6.96938,
APOL1,6.96925,
MIR6819,6.96925,
FBXL12,6.9666,
LOC100505555,6.9666,
OLFM2,6.9666,
PIN1,6.9666,
UBL5,6.9666,
ZNF846,6.9666,
GAS2L3,6.96316,
SEM1,6.96283,
RNF150,6.9459,
NPR3,6.94588,
SUB1,6.94588,
LOC100506274,6.94484,
SEMA3D,6.94262,
CDT1,6.93983,
CTU2,6.93983,
CYBA,6.93983,
IL17C,6.93983,
LOC100289580,6.93983,
LOC339059,6.93983,
MIR4722,6.93983,
MVD,6.93983,
PIEZO1,6.93983,
RNF166,6.93983,
SNAI3,6.93983,
SNAI3-AS1,6.93983,
ZC3H18,6.93983,
OR1A1,6.93969,
OR1A2,6.93969,
OR1D4,6.93969,
MTMR9,6.93395,
SLC35G5,6.93395,
XKR6,6.93395,
MIR4526,6.93395,
MIR5190,6.93395,
CDON,6.93395,
BLOC1S2,6.93395,
CHUK,6.93395,
CPN1,6.93395,
CWF19L1,6.93395,
ERLIN1,6.93395,
SNORA12,6.93395,
LINC01450,6.93317,
RNF219-AS1,6.92829,
FAM71C,6.92829,
ABHD15,6.92754,
