,CCDC88B,SPG20,,,DHX35,,,HBG2,,,,,ZNF770,MSLN WDR90 RHOT2 RHBDL1 STUB1 JMJD8 WDR24 FBXL16 METRN FAM173A CCDC78 HAGHL NARFL MSLNL RPUSD1 CHTF18 GNG13 PRR25 LMF1 ,,,IL1RAPL2 TEX13A,,,,,WDR46,,,,,,,,PRSS27,,Smad3,,,PSMA3,,RCC1,,ARX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ZNF771,CIITA,,,DPPA2,,,NFE2,,,,,ELL3,MSLNL RPUSD1 CHTF18 GNG13 PRR25 LMF1 ,,,GYS2 LDHB,,,,,WFDC8,,,,,,,,PRSS33,,Trpv1,,,PSMA2,,RNF115,,ASXL3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ADPRHL2,BAGE4,,,EFEMP1,,,NFE4,,,,,EPPK1,MSRA PRSS55 ,,,GPR173,,,,,WWTR1,,,,,,,,PTDSS2,,Dffa,,,PSMA1,,RP11-342M21.2,,BAHD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AFM,BTF3,,,ENTPD1,,,NR2C1,,,,,G0S2,MTDH ,,,FTLP10,,,,,Y_RNA,,,,,,,,PTPN7,,Itga3,,,MT3,,RPN1,,BNC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ALDH3B1,C12orf54,,,EPC2,,,SP1,,,,,HBG2,MTMR6 NUPL1 ATP8A2 ,,,EPHA7,,,,,ZBTB16,,,,,,,,PUSL1,,Fgf18,,,BECN1,,SERPINC1,,C8A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AP001885.1,C13orf38,,,EPHA6,,,TFCP2,,,,,hCG_1789710,MTR RYR2 ,,,EEFSEC,,,,,ZNF320,,,,,,,,PYCR1,,Aldh3a1,,,PSMC2,,SNRPC,,CACNA1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AP1S1,C21orf49,,,ERH,,,NGB,,,,,LOC283129,MUC13 HEG1 SLC12A8 ,,,CASK GPR34 GPR82,,,,,ZNF652,,,,,,,,PYCRL,,Mt3,,,TLR2,,TMEM71,,CASZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CCDC116,C3orf62,,,ETNK1,,,C16orf35,,,,,LOC441931,MYBL1 VCPIP1 SGK3 C8orf44 ,,,C16orf87,,,,,AC007319.1,,,,,,,,R3HDM2,,Prok1,,,URS0000A77400_9606,,UBE2L3,,CDC2L6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CCT4,C6orf112,,,EXOC4,,,HBA1,,,,,MEN1,MYL12A MYL12B TGIF1 ,,,APBA2,,,,,AC007423.1,,,,,,,,RAB26,,Fn1,,,URS0000338542_9606,,UNC93B1,,CDH13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CHKA,C6orf138,,,FAM163A,,,HBA2,,,,,PARP10,MYO5A MYO5C GNB5 ,,,ANKRD26P1 SHCBP1 VPS35,,,,,AC007780.1,,,,,,,,RAB5B,,Itpr1,,,URS00002C11C3_9606,,ZCWPW1,,CELSR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DEFA1B,CATSPERB,,,FAM59A,,,HBQ1,,,,,PLEC1,MYSM1 JUN ,,,,,,,,AC009108.2,,,,,,,,RANGRF,,E2f4,,,URS000039ED8D_9606,,ZNF559,,CHMP2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DYNLT1,CENPVL1,,,FAM83C,,,HBZ,,,,,PRMT1,NAA38 ANKRD7 ,,,ANKRD26P1 SHCBP1 VPS35 ORC6 MYLK3,,,,,AC009154.1,,,,,,,,RASD1,,Dlk1,,,URS000050B527_9606,,ZZZ3,,COL11A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EHD1,COMMD8,,,FBXL15,,,MPG,,,,,RRAS,NAV2 ,,,FAM35B SYT15 GPRIN2 PPYR1 LOC643650 LOC728643 ANXA8 ANXA8L1 FAM25C FAM25G FAM25B,,,,,AC010745.2,,,,,,,,RASSF7,,Flt4,,,URS000020BE6A_9606,,AAGAB,,CORO1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESRRA,CRISP2,,,FBXW12,,,CYGB,,,,,FRMD5,NCOA2 ,,,SYF2 C1orf63 RHD TMEM50A,,,,,AC013652.1,,,,,,,,RBBP8NL,,Atm,,,URS00004449AE_9606,,C11orf80,,CTBP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FERMT3,CROCC,,,FCER1A,,,KLF2,,,,,PRR12,NEB ,,,,,,,,AC015908.2,,,,,,,,RBKS,,Chek2,,,URS000055128B_9606,,CALML4,,CUL3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GAA,CXCR5,,,FDPS,,,MB,,,,,CKMT1A,NEB ARL5A ,,,,,,,,AC016722.3,,,,,,,,RBM28,,Tnfrsf13c,,,URS00001F1DA8_9606,,CD160,,CYP1B1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GTF2IRD2,DAK,,,FLJ46210,,,GATA1,,,,,IRF3,NEB ARL5A CACNB4 ,,,,,,,,AC018682.2,,,,,,,,RDH5,,Nos1,,,URS00004A7003_9606,,CENPL,,DAB2IP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ICK,DNAJA2,,,FOXA2,,,KLF8,,,,,OR51B4,NIPSNAP3A NIPSNAP3B ABCA1 ,,,,,,,,AC020604.1,,,,,,,,RECQL4,,Mat2a,,,URS000030BD69_9606,,CTSF,,DCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IL17A,DNAJC27,,,FOXP1,,,OR52E4,,,,,PRRG2,NMBR ,,,,,,,,AC022182.1,,,,,,,,REEP6,,Ppp2r5e,,,URS00004416C5_9606,,DNAJB4,,DES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IL27,DUOX2,,,FRMPD2,,,SLC1A1,,,,,GPHA2,NT5DC1 COL10A1 TSPYL4 DSE TSPYL1 ,,,,,,,,AC022706.1,,,,,,,,RHBDL1,,LOC102916394,,,URS000026261D_9606,,EXOG,,DIXDC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LDLRAD1,EDAR,,,FSTL1,,,ABCA13,,,,,HBE1,NTNG1 ,,,,,,,,AC060809.1,,,,,,,,RHOT2,,Ddc,,,URS00002075FA_9606,,FAM168B,,DLEU7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LRRC69,EDEM2,,,GAB1,,,CBWD1 LOC642313 C9orf66 DOCK8,,,,,PDIA3,NUBPL ,,,,,,,,AC079296.1,,,,,,,,RNF151,,Ehmt2,,,CHRNA4,,GINM1,,DLG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MEGF9,FAHD1,,,GABRR1,,,CHST5 TMEM231,,,,,SCAF1,NUP188 SH3GLB2 FAM73B DOLPP1 CRAT PPP2R4 IER5L ,,,,,,,,AC099489.1,,,,,,,,RNF167,,Atr,,,TMBIM6,,IL27,,DMXL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MEN1,FAIM,,,GALNT13,,,CPA6,,,,,TSKS,NXPH3 SPOP SLC35B1 FAM117A ,,,,,,,,AC106798.1,,,,,,,,RNF223,,Nol3,,,PSMD4,,KIAA0895L,,DNM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MYCBP,FAM104B,,,GBAP,,,FGF1,,,,,AP2A1,OBFC2A ,,,,,,,,AC108142.1,,,,,,,,RNF41,,Asl,,,NDNF,,LRP11,,EDNRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MYCL,FAM151B,,,GCC1,,,FUT2,,,,,BCL2L12,OPCML ,,,,,,,,AC246817.2,,,,,,,,RNH1,,Igfbp3,,,GNGT1,,MAPKAPK5,,EPB41L3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NADSYN1,FAM76A,,,GCNT2,,,GUCY1A3,,,,,CATSPER2P1,OR1M1 OR7G2 OR7G1 OR7G3 ZNF317 OR7D2 OR7D4 OR7E24 ,,,,,,,,ACP4,,,,,,,,RNPEP,,Pik3c2b,,,LTA,,MFSD2B,,EPHB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NDUFV1,GNA13,,,GHDC,,,KHDRBS3,,,,,CDC42BPG,OR2L13 OR2AK2 OR2L5 OR2L2 OR2L3 OR2M5 ,,,,,,,,ADAMTS18,,,,,,,,RNPS1,,Srebf1,,,ELOB,,PGK2,,ERGIC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NECAB1,GPX1,,,GPBAR1,,,MAPK10,,,,,GRINA,OR2L13 OR2L5 OR2L2 OR2L3 OR2M5 OR2M2 OR2M3 ,,,,,,,,ADGRL2,,,,,,,,RPL23A,,Mb,,,ELOC,,PSMA3,,FAM49A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NUDC,HLA-DRB5,,,GRID2,,,MICA HCP5 HCG26,,,,,IRF6,PAPOLA ,,,,,,,,ADGRV1,,,,,,,,RPUSD1,,Eif2s1,,,ANKRD1,,PVRIG,,FGF13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NUDT3,HOXD3,,,GRSF1,,,MOXD1,,,,,MAP4K2,PARD3 ,,,,,,,,AJ009632.2,,,,,,,,RRN3,,Cdc37,,,STC2,,RBM15B,,GALNT10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,P2RY6,IL17D,,,GUSB,,,NCKAP5,,,,,OR51B2,PCGF3 CPLX1 GAK ,,,,,,,,AKAP1,,,,,,,,SARNP,,Parp1,,,CREBBP,,RC3H1,,GATAD2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PRM1,IPCEF1,,,GYS2,,,NLGN1,,,,,PPP1R14D,PCMTD1 ,,,,,,,,AL109838.1,,,,,,,,SCMH1,,Tek,,,EGR1,,STAT5A,,GK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PSMA3,KAL1,,,HAVCR1,,,PARD3B,,,,,SCRIB,PDE4D DEPDC1B ,,,,,,,,AL118523.1,,,,,,,,SCNN1D,,Ros1,,,ENO1,,SUV420H1,,GPX7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PTPRA,KCNN4,,,HCP5,,,RLN1,,,,,ZNF124,PDE6B ATP5I MYL5 MFSD7 PCGF3 CPLX1 GAK ,,,,,,,,AL121761.1,,,,,,,,SCO1,,Pak1,,,PTN,,TRNAU1AP,,GRIA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RAD9A,KTI12,,,HMGN3,,,SDK1,,,,,ATG2A,PDK4 ASB4 ,,,,,,,,AL135938.1,,,,,,,,SDF4,,Fbln5,,,STOX1,,YDJC,,HCN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RP11-268J15.5,LARS,,,HNF4G,,,SGCZ,,,,,C1orf74,PEX26 TUBA8 USP18 ,,,,,,,,AL158212.3,,,,,,,,SGK3,,Serpine1,,,CLDN3,,ZNF177,,HNRNPA2B1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SCP2,LOC375190,,,HSPA5,,,SLC1A1,,,,,FLJ45717,PFKFB3 ,,,,,,,,AL163952.1,,,,,,,,SH3D21,,Hdac2,,,BIRC2,,AL132989.1,,ILDR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SCYL1,LOC550643,,,IFRD1,,,SMOC2,,,,,NRBP2,PHACTR3 ,,,,,,,,AL355773.1,,,,,,,,SHARPIN,,Ubxn7,,,SMAD4,,C2orf44,,IPO9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SEPHS2,LPAR2,,,INPP4B,,,ULK4,,,,,OR51M1,PHYHD1 DOLK NUP188 SH3GLB2 FAM73B DOLPP1 CRAT PPP2R4 ,,,,,,,,AL671883.1,,,,,,,,SHMT2,,Hspa4,,,PSME2,,CCDC116,,IQCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SLC1A7,MAGEA10,,,KCNIP4,,,,,,,,PPP2R5B,PIGQ NHLRC4 RAB40C WFIKKN1 FAM195A MSLN WDR90 RHOT2 RHBDL1 STUB1 JMJD8 WDR24 FBXL16 METRN FAM173A CCDC78 HAGHL NARFL ,,,,,,,,ALPK1,,,,,,,,SIRT7,,Pdgfb,,,PSMD2,,CCDC87,,IRF6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SMPD4,MAGED1,,,KIAA1217,,,,,,,,PUF60,PIGQ RAB40C WFIKKN1 FAM195A MSLN WDR90 RHOT2 RHBDL1 STUB1 JMJD8 WDR24 FBXL16 METRN FAM173A CCDC78 HAGHL NARFL MSLNL ,,,,,,,,ANKRD6,,,,,,,,SLC25A11,,Dnaja3,,,ALAD,,EXOC3L1,,KCNC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SULT1A1,MAGED2,,,KITLG,,,,,,,,SERINC4,PIP4K2A ,,,,,,,,AP001995.1,,,,,,,,SLC25A35,,Axl,,,NOL3,,KATNA1,,KCNC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SYTL1,METRNL,,,KLF12,,,,,,,,ZFYVE19,PKP2 ,,,,,,,,AP003390.1,,,,,,,,SLC2A4,,Afp,,,ROCK2,,NUPR1,,KCNMA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TIMM9,MIR548AA2,,,KRTCAP2,,,,,,,,ZNF496,PLCXD2 PHLDB2 ,,,,,,,,AP006219.1,,,,,,,,SLC35B4,,Capn1,,,PSMD3,,PDZK1,,KCNS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TMPRSS11B,MRP63,,,LBXCOR1,,,,,,,,SPINT1,PLEKHG6 TNFRSF1A SCNN1A LTBR CD27 TAPBPL VAMP1 MRPL51 NCAPD2 ,,,,,,,,ARHGAP22,,,,,,,,SLC35E2B,,,,,tert-terc_human,,RBM4B,,KIAA0746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,WBSCR16,NECAB1,,,LINGO2,,,,,,,,VN1R5,PLRG1 FGB FGA FGG LRAT ,,,,,,,,ARHGAP24,,,,,,,,SLC39A4,,,,,HIGD1A,,RP11-315D16.2,,KIAA1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ZDHHC18,OR4C45,,,LOC100130264,,,,,,,,ARPC5,PLXNA4 ,,,,,,,,ARPC1A,,,,,,,,SLC39A5,,,,,CAPN2,,SPDYE3,,KIFAP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ZMYM6,OR4M2,,,LOC401397,,,,,,,,CFI,PPIE BMP8B OXCT2 TRIT1 MYCL1 ,,,,,,,,ATP8A1,,,,,,,,SLC9A2,,,,,VEGFC,,TAF12,,KIRREL3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ZNF366,ORC6,,,LYPD6,,,,,,,,DGKZ,PPM1H ,,,,,,,,B4GALT1,,,,,,,,SLC9A3R2,,,,,VEGFB,,VPRBP,,KLHL14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AC111200.1,PFKM,,,MAGI1,,,,,,,,DHX38,PPP2R5C DYNC1H1 ,,,,,,,,BANK1,,,,,,,,SLFNL1,,,,,PGF,,ZNF266,,MAML2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AGAP6,PNRC2,,,MBOAT2,,,,,,,,DKKL1,PRDM11 ,,,,,,,,BCL2,,,,,,,,SMARCC2,,,,,ALAS2,,CCS,,MAP1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AGO1,PTTG3P,,,MKI67IP,,,,,,,,hCG_38941,PRDM11 SYT13 ,,,,,,,,BDNF-AS,,,,,,,,SND1,,,,,NOS1,,CLN6,,MAP4K4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ALB,RGNEF,,,MORC1,,,,,,,,IARS,PRDM9 ,,,,,,,,BFAR,,,,,,,,SNED1,,,,,OPA1,,E2F4,,MAST1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AP003774.4,RIBC1,,,MYOF,,,,,,,,IMP3,PREP ,,,,,,,,BTBD9,,,,,,,,SNORA64,,,,,ENDOG,,FKBP1B,,MCTP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ARHGEF17,RRAGB,,,NAALADL2,,,,,,,,INOC1,PRKCH ,,,,,,,,C12orf54,,,,,,,,SNORA70,,,,,APOLD1,,NPIPB7,,MFHAS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ARID1A,SERAC1,,,NCRNA00099,,,,,,,,KDELC1,PRPSAP1 SPHK1 UBE2O AANAT RHBDF2 CYGB PRCD ,,,,,,,,C2orf83,,,,,,,,SNORD45,,,,,TGFBR2,,PILRB,,MMP13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ARL2,SLC5A3,,,NMRAL1,,,,,,,,LEMD1,PTH2R ,,,,,,,,C6orf89,,,,,,,,SNORD60,,,,,SUV39H2,,RAB42,,MORF4L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CARD14,SLFNL1,,,NOX4,,,,,,,,MAP1A,PTPN21 ZC3H14 EML5 ,,,,,,,,C7orf50,,,,,,,,SPAG7,,,,,PSMD13,,SDF2L1,,MTMR12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CD86,SNORA22,,,NRF1,,,,,,,,MCAT,PTPRJ ,,,,,,,,C8orf46,,,,,,,,SPATC1,,,,,ICAM1,,SPTBN2,,MYB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDCP2,STARD8,,,NXNL2,,,,,,,,MRGPRX3,PTPRM ,,,,,,,,CACNA1D,,,,,,,,SPIRE2,,,,,RBPJ,,CLN3,,NBL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CLEC16A,SUSD2,,,OPN5,,,,,,,,OR51Q1,PTPRN2 ,,,,,,,,CADPS,,,,,,,,SRRM2,,,,,PSME1,,ELMO3,,NDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,COMMD1,SYT15,,,ORMDL1,,,,,,,,PTGES,PTPRZ1 ,,,,,,,,CALN1,,,,,,,,SSU72,,,,,ANGPT4,,MRPL11,,NDRG3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DEFA3,TCEAL6,,,OTOL1,,,,,,,,SCLY,RAB40C WFIKKN1 FAM195A MSLN WDR90 RHOT2 RHBDL1 STUB1 JMJD8 WDR24 FBXL16 METRN FAM173A CCDC78 HAGHL NARFL MSLNL RPUSD1 CHTF18 ,,,,,,,,CAMKMT,,,,,,,,STK40,,,,,ALKBH5,,PILRA,,NEDD4L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DIO3,TRMT11,,,P2RX3,,,,,,,,SPNS2,RAB40C WFIKKN1 FAM195A MSLN WDR90 RHOT2 RHBDL1 STUB1 JMJD8 WDR24 FBXL16 METRN FAM173A CCDC78 HAGHL NARFL MSLNL RPUSD1 CHTF18 GNG13 ,,,,,,,,CARD14,,,,,,,,STRA13,,,,,KCNMB1,,SF3B14,,NPAS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EFHC1,TSPYL2,,,PA2G4P4,,,,,,,,TEAD2,RAB40C WFIKKN1 FAM195A MSLN WDR90 RHOT2 RHBDL1 STUB1 JMJD8 WDR24 FBXL16 METRN FAM173A CCDC78 HAGHL NARFL MSLNL RPUSD1 CHTF18 GNG13 PRR25 ,,,,,,,,CARMIL3,,,,,,,,STUB1,,,,,FAM162A,,FAM228B,,NPTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EIF3C,TUFM,,,PAK2,,,,,,,,TGM6,RAD50 IL13 IL4 KIF3A CCNI2 SEPT8 ,,,,,,,,CCDC146,,,,,,,,SUOX,,,,,ACAA2,,LRRC29,,NR3C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ELOVL5,TXNDC6,,,PARD6B,,,,,,,,TUBGCP4,RAD50 IL13 IL4 KIF3A CCNI2 SEPT8 ANKRD43 SHROOM1 ,,,,,,,,CD68,,,,,,,,TAS1R3,,,,,FABP1,,PELI3,,PABPC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FBXW2,USP19,,,PCDH15,,,,,,,,ZSCAN29,RARB TOP2B ,,,,,,,,CDK20,,,,,,,,TBC1D16,,,,,TH,,AC040160.1,,PANK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLRT1,ZG16,,,PD2,,,,,,,,ZXDC,RBPJ ,,,,,,,,CELSR1,,,,,,,,TBC1D22A,,,,,SLC11A2,,DPP3,,PAX2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FRMPD2,,,,PDE4D,,,,,,,,ALOX15,RCAN2 ,,,,,,,,CFAP58,,,,,,,,TBL3,,,,,TGFB3,,TP53I3,,PAX6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GDF10,,,,PFKFB2,,,,,,,,BIK,RCOR1 ,,,,,,,,CHRNE,,,,,,,,TCEB2,,,,,HK2,,CTD-3074O7.11,,PCOLCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GLIS1,,,,PHACTR1,,,,,,,,BIVM,RCOR1 TRAF3 ,,,,,,,,CNTN4,,,,,,,,TCF25,,,,,ITGA2,,PFN4,,PCTK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GPR3,,,,PKHD1,,,,,,,,C1orf107,RCOR1 TRAF3 AMN ,,,,,,,,COL23A1,,,,,,,,TECPR1,,,,,PLK3,,TMEM208,,PGRMC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GSTA4,,,,PLXNB1,,,,,,,,C20orf26,RIC3 LMO1 ,,,,,,,,COL2A1,,,,,,,,TELO2,,,,,PSMB2,,BBS1,,PLD5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GTF2IRD2B,,,,PMPCA,,,,,,,,C9orf50,RIPK1 BPHL TUBB2A TUBB2B PSMG4 SLC22A23 ,,,,,,,,COLEC12,,,,,,,,THRAP3,,,,,PSMB3,,FHOD1,,PLEKHA7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HIF1A,,,,PNKD,,,,,,,,CHAC1,RNF216 OCM CCZ1 ,,,,,,,,COX7B2,,,,,,,,TIGD5,,,,,CA9,,SLC9A5,,PPP2R2B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KCNK7,,,,PPARG,,,,,,,,CHRM4,ROBO2 ,,,,,,,,CSMD1,,,,,,,,TIMM17A,,,,,ADA,,ZDHHC24,,PTCH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
